3398.723 113.586716 105.89929 1.9104302 2.324957
3402.2986 118.20172 111.33658 1.7214694 2.368201
3405.8743 123.13651 115.56686 1.9706665 2.4136343
3409.4502 126.035126 117.875946 2.243764 2.4390821
3413.026 129.12323 120.74411 2.4126325 2.4670694
3416.6016 135.30515 126.49959 2.4550018 2.5224252
3420.1772 139.93118 131.0892 2.1953006 2.5546272
3423.7532 141.02147 132.83171 2.2495503 2.564688
3427.3289 141.13002 132.48076 2.0361927 2.5643315
3430.9045 143.32254 133.55441 1.8231915 2.5781653
3434.4802 149.85545 140.36876 2.4087183 2.6369734
3438.0562 159.16196 150.07378 2.726785 2.7150745
3441.6318 155.43286 146.37665 2.9971335 2.6898153
3445.2075 161.66545 152.01556 2.8138187 2.7342167
3448.7834 175.23534 164.87105 1.9753625 2.8295255
3452.3591 176.80661 166.44469 1.7676585 2.8402345
3455.9348 181.97565 171.73787 2.8211238 2.887537
3459.5105 190.65762 178.7286 1.3342066 2.9341643
3463.0864 191.8746 180.2154 1.7597309 2.9468048
3466.662 195.84497 185.5467 2.8746872 2.986616
3470.2378 205.11522 194.31573 2.331342 3.0468407
3473.8135 205.80615 193.8823 2.364441 3.0505185
3477.3894 208.50465 196.83644 2.430368 3.0705583
3480.965 223.35034 210.44077 1.93601 3.16509
3484.5408 225.94907 213.31506 2.4122264 3.1873806
3488.1165 226.24503 213.94077 2.8757474 3.192385
3491.6924 233.18547 219.7896 2.2346299 3.231105
3495.268 233.34818 220.1979 2.3037403 3.2339032
3498.8438 249.6393 235.7702 3.3705146 3.3455768
3502.4197 250.189 236.19458 2.568769 3.3428388
3505.9954 254.33704 239.00102 2.0749314 3.3639445
3509.571 260.76633 244.62325 2.3813188 3.406793
3513.1467 260.3089 245.10605 2.5947456 3.405868
3516.7227 264.10712 248.76918 3.0969458 3.43201
3520.2983 269.91278 253.02437 3.46087 3.4705257
3523.874 280.2676 262.63724 3.113363 3.5290267
3527.4497 291.02695 273.31204 2.4288414 3.587202
3531.0256 297.95047 279.5903 3.1463416 3.6331716
3534.6013 304.8667 285.3517 3.2643201 3.6741164
3538.177 313.42206 293.55658 2.396718 3.7159822
3541.7527 318.91174 299.2891 3.1913364 3.7509859
3545.3286 325.91406 305.29813 3.1053894 3.7893078
3548.9043 340.63568 319.8812 3.144465 3.8711052
3552.48 340.4983 318.30057 2.645164 3.8661332
3556.0557 348.63867 327.38654 2.4413865 3.9088497
3559.6316 357.0839 335.93988 2.4147635 3.954161
3563.2073 362.87466 340.04535 2.328459 3.9827592
3566.783 379.59024 357.0024 2.8095767 4.0743613
