3388.5918 9.152612e-16 1.20164e-15 1.3577989e-15 7.304156e-16
3392.168 4.169893e-16 7.097207e-16 1.0836256e-15 6.7616676e-16
3395.744 2.2242083e-17 5.04075e-16 1.2089967e-15 6.405533e-16
3399.32 -1.5452922e-16 1.9790873e-16 1.2871317e-15 6.1893433e-16
3402.8962 9.6278086e-17 1.6610347e-16 9.832399e-16 6.03343e-16
3406.4722 6.780799e-16 7.62333e-16 4.3134968e-16 5.852295e-16
3410.0483 5.9734357e-16 5.5040984e-16 4.982654e-16 5.6406063e-16
3413.6245 -3.0855129e-16 -3.5311877e-16 9.978009e-16 5.3934177e-16
3417.2004 -3.780789e-16 -3.3068577e-16 1.1005624e-15 5.2531517e-16
3420.7766 6.1486095e-16 6.099081e-16 6.727137e-16 5.1779426e-16
3424.3525 3.8440393e-16 3.2716274e-16 5.5652606e-16 4.914479e-16
3427.9287 6.895911e-16 5.368445e-16 5.557294e-16 4.8912495e-16
3431.505 6.5080855e-16 5.6838854e-16 7.0392075e-16 4.7504683e-16
3435.0808 -5.2980283e-17 7.8163845e-18 7.3168967e-16 4.3450908e-16
3438.657 -1.3181999e-16 -6.7558944e-17 4.3832534e-16 4.0936594e-16
3442.2332 5.4584836e-16 6.692823e-16 4.117893e-16 4.1807304e-16
3445.809 5.2515116e-16 6.6002057e-16 5.980006e-16 4.1038376e-16
3449.3853 2.260642e-16 2.907906e-16 6.052882e-16 3.9477635e-16
3452.9614 3.3277307e-16 3.2533792e-16 4.08795e-16 3.8455478e-16
3456.5374 4.655936e-16 3.8727588e-16 3.033785e-16 3.7244775e-16
3460.1135 2.0627327e-16 3.9338596e-17 3.5274293e-16 3.64523e-16
3463.6897 4.4067831e-16 6.0675744e-16 4.575398e-16 3.535571e-16
3467.2656 3.791679e-16 6.2568095e-16 6.9871134e-16 3.4070797e-16
3470.8418 2.1006204e-16 2.0398104e-16 6.913663e-16 3.3386685e-16
3474.418 4.622881e-16 3.934233e-16 3.1950533e-16 3.2744507e-16
3477.994 2.779357e-16 2.3850674e-16 3.1390096e-16 3.0888825e-16
3481.57 3.209773e-16 2.7550504e-16 5.004823e-16 3.0379128e-16
3485.146 5.191791e-16 5.8795394e-16 5.501139e-16 3.0247978e-16
3488.7222 3.548483e-16 4.2529106e-16 4.2898105e-16 2.8568373e-16
3492.2983 1.2854993e-16 2.9995534e-17 4.3792577e-16 2.7278307e-16
3495.8743 4.083399e-16 3.3143002e-16 6.100966e-16 2.82259e-16
3499.4504 5.1246166e-16 5.780061e-16 4.0823105e-16 2.7010832e-16
3503.0266 6.5580404e-16 6.834274e-16 4.4164923e-16 2.698363e-16
3506.6025 5.362836e-16 3.95617e-16 5.769503e-16 2.6552109e-16
3510.1787 3.1088743e-16 2.7110915e-16 5.4023947e-16 2.4776145e-16
3513.755 2.7784928e-16 4.067961e-16 4.746725e-16 2.3627119e-16
3517.3308 2.3774015e-16 1.2145199e-16 4.8717476e-16 2.3459755e-16
3520.907 3.4200652e-16 3.227003e-16 3.2438736e-16 2.2533242e-16
3524.4832 5.433368e-16 5.950025e-16 2.4207675e-16 2.225825e-16
3528.059 5.6972505e-16 5.703635e-16 2.4061347e-16 2.1906468e-16
3531.6353 3.6071504e-16 3.663519e-16 3.4108635e-16 2.0993529e-16
3535.2112 1.5914508e-16 2.0795063e-16 4.3070919e-16 2.0022257e-16
3538.7874 8.0766815e-17 1.3523686e-16 3.6501688e-16 1.9095251e-16
3542.3635 6.5826166e-17 1.8588931e-16 4.2378114e-16 1.8701488e-16
3545.9395 6.251642e-16 5.9220827e-16 2.8681676e-16 1.993708e-16
3549.5156 3.7683453e-16 4.076232e-16 2.631579e-16 1.8553318e-16
3553.0918 3.2133654e-17 6.172065e-17 3.7469508e-16 1.7325132e-16
3556.6677 2.3477654e-16 1.8189966e-16 4.282782e-16 1.791224e-16
3560.244 2.4248197e-16 2.7708465e-16 3.997516e-16 1.7324628e-16
3563.82 1.2680034e-16 1.3530831e-16 3.3073217e-16 1.6186741e-16
3567.396 3.703805e-16 4.2838718e-16 2.832762e-16 1.6581739e-16
